channel,author,is_bot,content,created_at
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on DE at 2025-10-15T16:00:03Z | Price: 449.71,2025-10-15T16:00:17.083000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on DE at 2025-10-15T16:15:19Z | Price: 451.25,2025-10-15T16:15:19.381000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on UNH at 2025-10-15T16:30:00Z | Price: 358.67,2025-10-15T16:30:01.051000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on GOOGL at 2025-10-15T16:50:00Z | Price: 248.6,2025-10-15T16:50:00.612000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on MSFT at 2025-10-15T16:50:00Z | Price: 513.87,2025-10-15T16:50:01.308000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on LOW  Momentum weakening at 2025-10-15T16:50:12Z | Price: $242.63,2025-10-15T16:50:12.779000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on LLY at 2025-10-15T16:55:00Z | Price: 824.26,2025-10-15T16:55:01.724000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on BRK.B at 2025-10-15T17:00:02Z | Price: 492.91,2025-10-15T17:00:10.267000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on PLTR  Momentum weakening at 2025-10-15T17:05:00Z | Price: $178.51,2025-10-15T17:05:01.313000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on AXP  Momentum weakening at 2025-10-15T17:05:03Z | Price: $332.41,2025-10-15T17:05:03.973000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on MAR  Momentum weakening at 2025-10-15T17:05:24Z | Price: $264.94,2025-10-15T17:05:24.478000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on CRWD  Momentum weakening at 2025-10-15T17:10:00Z | Price: $489.06,2025-10-15T17:10:02.010000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on ASTS  Momentum weakening at 2025-10-15T17:10:03Z | Price: $94.48,2025-10-15T17:10:04.950000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on HUM  Momentum weakening at 2025-10-15T17:25:00Z | Price: $257.34,2025-10-15T17:25:02.099000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on LLY at 2025-10-15T17:55:34Z | Price: 826,2025-10-15T17:55:35.024000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on ASTS at 2025-10-15T18:00:03Z | Price: $97.5,2025-10-15T18:00:12.969000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on GOOGL at 2025-10-15T18:15:01Z | Price: 249.49,2025-10-15T18:15:03.988000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on IBM  Momentum weakening at 2025-10-15T18:15:28Z | Price: $280.805,2025-10-15T18:15:29.261000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on ASTS  Momentum weakening at 2025-10-15T18:40:03Z | Price: $95.96,2025-10-15T18:40:03.527000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on AVGO  Momentum weakening at 2025-10-15T18:50:02Z | Price: $352.78,2025-10-15T18:50:03.355000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on GOOGL at 2025-10-15T19:00:00Z | Price: 250.7,2025-10-15T19:00:02.507000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on LLY at 2025-10-15T19:00:00Z | Price: 828.19,2025-10-15T19:00:03.354000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on UNH at 2025-10-15T19:05:07Z | Price: 361.71,2025-10-15T19:05:07.481000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on HD  Momentum weakening at 2025-10-15T19:10:00Z | Price: $388.48,2025-10-15T19:10:00.492000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on GOOGL at 2025-10-15T19:15:02Z | Price: 250.21,2025-10-15T19:15:04.951000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on LLY at 2025-10-15T19:20:00Z | Price: 829.76,2025-10-15T19:20:01.981000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on MAR  Momentum weakening at 2025-10-15T19:25:08Z | Price: $267.27,2025-10-15T19:25:08.446000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on IBM  Momentum weakening at 2025-10-15T19:30:01Z | Price: $280.79,2025-10-15T19:30:05.648000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on MSFT at 2025-10-15T19:30:09Z | Price: 514.23,2025-10-15T19:30:11.261000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on MSFT at 2025-10-15T19:35:00Z | Price: 513.83,2025-10-15T19:35:01.041000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on BRK.B at 2025-10-15T19:35:00Z | Price: 494.7,2025-10-15T19:35:01.558000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on IONQ  Momentum weakening at 2025-10-15T19:40:00Z | Price: $72.65,2025-10-15T19:40:02.650000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on AXP  Momentum weakening at 2025-10-15T19:40:04Z | Price: $330.72,2025-10-15T19:40:05.723000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on HUM  Momentum weakening at 2025-10-15T19:40:05Z | Price: $261.20,2025-10-15T19:40:05.815000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on UNH at 2025-10-15T19:50:00Z | Price: 359.96,2025-10-15T19:50:02.235000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on BABA  Momentum weakening at 2025-10-15T19:55:00Z | Price: $165.58,2025-10-15T19:55:02.637000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on LOW  Momentum weakening at 2025-10-15T19:55:00Z | Price: $241.38,2025-10-15T19:55:03.111000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on LLY at 2025-10-15T19:55:02Z | Price: 825.95,2025-10-15T19:55:04.969000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on BRK.B at 2025-10-15T20:01:00Z | Price: 496.49,2025-10-15T20:01:04.154000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on GOOGL at 2025-10-16T13:35:00Z | Price: 254.23,2025-10-16T13:35:01.386000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on BRK.B at 2025-10-16T13:35:02Z | Price: 493.18,2025-10-16T13:35:04.510000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on HD  Momentum weakening at 2025-10-16T13:35:02Z | Price: $387.08,2025-10-16T13:35:05.013000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on IBM at 2025-10-16T13:35:03Z | Price: $282,2025-10-16T13:35:05.642000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on GOOGL at 2025-10-16T13:45:00Z | Price: 255.96,2025-10-16T13:45:02.793000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on ASTS at 2025-10-16T13:50:00Z | Price: $99.04,2025-10-16T13:50:02.204000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on IBM  Momentum weakening at 2025-10-16T13:50:00Z | Price: $280.51,2025-10-16T13:50:02.207000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on AVGO at 2025-10-16T14:20:01Z | Price: $358.25,2025-10-16T14:20:04.329000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on ASTS at 2025-10-16T14:20:01Z | Price: $101.26,2025-10-16T14:20:04.537000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on MU at 2025-10-16T14:20:01Z | Price: $202.06,2025-10-16T14:20:04.805000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on AVGO at 2025-10-16T14:25:02Z | Price: $360.95,2025-10-16T14:25:04.299000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on BABA at 2025-10-16T14:35:00Z | Price: $167.36,2025-10-16T14:35:01.235000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on MU at 2025-10-16T14:40:01Z | Price: $204.61,2025-10-16T14:40:04.417000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on MSFT at 2025-10-16T14:40:03Z | Price: 515.5,2025-10-16T14:40:05.021000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on MSFT at 2025-10-16T14:45:00Z | Price: 516.64,2025-10-16T14:45:00.611000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on AVGO at 2025-10-16T14:45:02Z | Price: $362.6,2025-10-16T14:45:09.884000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on HUM  Momentum weakening at 2025-10-16T14:50:59Z | Price: $261.77,2025-10-16T14:50:59.758000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on ASTS  Momentum weakening at 2025-10-16T15:00:01Z | Price: $97.52,2025-10-16T15:00:11.602000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on DE at 2025-10-16T15:05:03Z | Price: 451.64,2025-10-16T15:05:03.978000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on MU at 2025-10-16T15:15:00Z | Price: $205.9,2025-10-16T15:15:02.054000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on DE at 2025-10-16T15:20:25Z | Price: 453.5,2025-10-16T15:20:25.673000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on CRWD  Momentum weakening at 2025-10-16T15:25:05Z | Price: $485.58,2025-10-16T15:25:05.508000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on MSFT at 2025-10-16T15:30:00Z | Price: 514.39,2025-10-16T15:30:03.116000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on GOOGL at 2025-10-16T15:30:00Z | Price: 254.23,2025-10-16T15:30:04.390000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on LOW  Momentum weakening at 2025-10-16T15:30:00Z | Price: $241.19,2025-10-16T15:30:04.992000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on AVGO  Momentum weakening at 2025-10-16T15:30:00Z | Price: $356.88,2025-10-16T15:30:07.052000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on BABA  Momentum weakening at 2025-10-16T15:30:13Z | Price: $167.23,2025-10-16T15:30:15.114000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on MU  Momentum weakening at 2025-10-16T15:40:00Z | Price: $204.69,2025-10-16T15:40:01.197000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on UNH at 2025-10-16T15:45:01Z | Price: 357.97,2025-10-16T15:45:08.150000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on LLY at 2025-10-16T15:45:03Z | Price: 822.16,2025-10-16T15:45:08.959000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on IBM  Momentum weakening at 2025-10-16T16:00:01Z | Price: $277.4,2025-10-16T16:00:21.336000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on HUM  Momentum weakening at 2025-10-16T16:25:07Z | Price: $264.88,2025-10-16T16:25:07.749000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on BRK.B at 2025-10-16T16:30:02Z | Price: 490.02,2025-10-16T16:30:12.794000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on NET  Momentum weakening at 2025-10-16T16:35:04Z | Price: $209.61,2025-10-16T16:35:05.422000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on LOW  Momentum weakening at 2025-10-16T16:35:08Z | Price: $240.76,2025-10-16T16:35:08.927000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on HUM at 2025-10-16T17:10:17Z | Price: $266.19,2025-10-16T17:10:17.562000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on HUM  Momentum weakening at 2025-10-16T17:30:05Z | Price: $265.98,2025-10-16T17:30:11.342000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on DE at 2025-10-16T17:35:54Z | Price: 455.21,2025-10-16T17:35:55.132000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on CRWD  Momentum weakening at 2025-10-16T17:45:06Z | Price: $479.30,2025-10-16T17:45:07.087000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on IBM  Momentum weakening at 2025-10-16T17:45:11Z | Price: $277.39,2025-10-16T17:45:11.552000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on MU  Momentum weakening at 2025-10-16T17:55:00Z | Price: $202.99,2025-10-16T17:55:00.459000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on ASTS  Momentum weakening at 2025-10-16T18:05:04Z | Price: $90.37,2025-10-16T18:05:04.701000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on LLY at 2025-10-16T18:05:09Z | Price: 821,2025-10-16T18:05:09.284000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on COIN at 2025-10-16T18:10:00Z | Price: 333.97,2025-10-16T18:10:02.053000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on AVGO  Momentum weakening at 2025-10-16T18:15:00Z | Price: $350.5,2025-10-16T18:15:01.208000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on PLTR  Momentum weakening at 2025-10-16T18:20:00Z | Price: $177.06,2025-10-16T18:20:03.060000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on BABA  Momentum weakening at 2025-10-16T18:20:01Z | Price: $164.72,2025-10-16T18:20:04.540000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on NET  Momentum weakening at 2025-10-16T18:20:21Z | Price: $211.32,2025-10-16T18:20:22.051000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on IONQ  Momentum weakening at 2025-10-16T19:10:00Z | Price: $67.255,2025-10-16T19:10:02.312000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on ASTS  Momentum weakening at 2025-10-16T19:15:04Z | Price: $91.11,2025-10-16T19:15:07.062000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on UNH at 2025-10-16T19:20:08Z | Price: 355.17,2025-10-16T19:20:09.251000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on NET  Momentum weakening at 2025-10-16T19:20:18Z | Price: $211,2025-10-16T19:20:18.774000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on IBM  Momentum weakening at 2025-10-16T19:30:00Z | Price: $276.38,2025-10-16T19:30:01.331000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on CRWD  Momentum weakening at 2025-10-16T19:30:01Z | Price: $478.48,2025-10-16T19:30:06.224000+00:00
pro-account-alerts,Blue Chip Alerts,True,Exit Alert momentum weakening on COIN at 2025-10-16T19:35:04Z | Price: 334.06,2025-10-16T19:35:04.947000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on MAR  Momentum weakening at 2025-10-16T19:40:00Z | Price: $258.11,2025-10-16T19:40:00.450000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on IONQ  Momentum weakening at 2025-10-16T20:00:00Z | Price: $65.62,2025-10-16T20:00:06.405000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 CALL Alert confirmed on DE at 2025-10-16T20:00:39Z | Price: 457.18,2025-10-16T20:00:39.659000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on HUM at 2025-10-16T20:01:00Z | Price: $267.30,2025-10-16T20:01:04.603000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on LOW at 2025-10-17T13:35:00Z | Price: $244.47,2025-10-17T13:35:01.271000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on MU  Momentum weakening at 2025-10-17T13:35:00Z | Price: $199.28,2025-10-17T13:35:02.816000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on AXP at 2025-10-17T13:35:03Z | Price: $338.99,2025-10-17T13:35:04.893000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on HD at 2025-10-17T13:35:03Z | Price: $389.77,2025-10-17T13:35:05.860000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on HUM at 2025-10-17T13:40:05Z | Price: $268.88,2025-10-17T13:40:06.088000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on HUM at 2025-10-17T13:45:13Z | Price: $269.96,2025-10-17T13:45:13.549000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on HD at 2025-10-17T13:50:00Z | Price: $391.3,2025-10-17T13:50:03.240000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on HUM at 2025-10-17T13:55:07Z | Price: $272.03,2025-10-17T13:55:07.758000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on CRWD  Momentum weakening at 2025-10-17T14:10:12Z | Price: $479.11,2025-10-17T14:10:12.607000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on HUM at 2025-10-17T14:15:00Z | Price: $273.77,2025-10-17T14:15:06.747000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on HUM at 2025-10-17T15:10:08Z | Price: $274.96,2025-10-17T15:10:08.509000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on IBM  Momentum weakening at 2025-10-17T15:25:09Z | Price: $275.72,2025-10-17T15:25:09.892000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on AXP at 2025-10-17T15:30:03Z | Price: $340.32,2025-10-17T15:30:09.882000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on AXP at 2025-10-17T15:50:17Z | Price: $342.06,2025-10-17T15:50:17.917000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on HD at 2025-10-17T16:00:01Z | Price: $392.4,2025-10-17T16:00:04.669000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on AXP at 2025-10-17T16:00:02Z | Price: $343.4,2025-10-17T16:00:13.976000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on AXP at 2025-10-17T16:10:00Z | Price: $345.72,2025-10-17T16:10:01.105000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on BABA at 2025-10-17T16:10:00Z | Price: $167.23,2025-10-17T16:10:01.487000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on CRWD at 2025-10-17T16:20:02Z | Price: $483.70,2025-10-17T16:20:04.358000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on LOW  Momentum weakening at 2025-10-17T16:20:08Z | Price: $244.6,2025-10-17T16:20:08.749000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on HUM  Momentum weakening at 2025-10-17T16:20:23Z | Price: $274.91,2025-10-17T16:20:23.811000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on HD  Momentum weakening at 2025-10-17T16:30:00Z | Price: $391.96,2025-10-17T16:30:01.456000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on IONQ  Momentum weakening at 2025-10-17T16:45:00Z | Price: $62.9,2025-10-17T16:45:03.364000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on MU  Momentum weakening at 2025-10-17T16:55:00Z | Price: $198.02,2025-10-17T16:55:01.603000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on ASTS  Momentum weakening at 2025-10-17T16:55:03Z | Price: $83.3,2025-10-17T16:55:03.425000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on PLTR  Momentum weakening at 2025-10-17T16:55:03Z | Price: $177.31,2025-10-17T16:55:03.433000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on AVGO  Momentum weakening at 2025-10-17T16:55:03Z | Price: $347.12,2025-10-17T16:55:03.616000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on NET  Momentum weakening at 2025-10-17T16:55:14Z | Price: $206.32,2025-10-17T16:55:14.362000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on IBM  Momentum weakening at 2025-10-17T16:55:22Z | Price: $277.98,2025-10-17T16:55:22.537000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on CRWD  Momentum weakening at 2025-10-17T16:55:53Z | Price: $482.44,2025-10-17T16:55:53.516000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on HUM at 2025-10-17T17:55:47Z | Price: $276.04,2025-10-17T17:55:47.472000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on IBM at 2025-10-17T18:00:01Z | Price: $279.28,2025-10-17T18:00:05.370000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on IBM at 2025-10-17T18:10:00Z | Price: $280.58,2025-10-17T18:10:03.113000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on HD at 2025-10-17T18:10:36Z | Price: $392.38,2025-10-17T18:10:36.314000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on AVGO at 2025-10-17T18:20:00Z | Price: $350,2025-10-17T18:20:01.370000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on MU at 2025-10-17T18:30:00Z | Price: $200.92,2025-10-17T18:30:02.695000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on BABA at 2025-10-17T18:35:01Z | Price: $168.65,2025-10-17T18:35:02.792000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on AVGO  Momentum weakening at 2025-10-17T18:45:03Z | Price: $349.81,2025-10-17T18:45:06.860000+00:00
pro-account-alerts,Blue Chip Alerts,True,🔥 **CALL ALERT** on IBM at 2025-10-17T18:50:45Z | Price: $281.77,2025-10-17T18:50:45.494000+00:00
pro-account-alerts,Blue Chip Alerts,True,**Exit Alert** on PLTR  Momentum weakening at 2025-10-17T18:55:01Z | Price: $178.37,2025-10-17T18:55:02.561000+00:00
